"","local_site","location","date","discharge_vol_cm"
"16071","NAVAJO","Glacier","1996-08-13",3726.573
"16072","NAVAJO","Glacier","1996-08-14",3627.189
"16073","NAVAJO","Glacier","1996-08-15",3921.219
"16074","NAVAJO","Glacier","1996-08-16",4027.759
"16075","NAVAJO","Glacier","1996-08-17",4131.304
"16076","NAVAJO","Glacier","1996-08-18",4196.389
"16077","NAVAJO","Glacier","1996-08-19",4002.901
"16078","NAVAJO","Glacier","1996-08-20",3935.767
"16079","NAVAJO","Glacier","1996-08-21",3947.434
"16080","NAVAJO","Glacier","1996-08-22",3795.198
"16081","NAVAJO","Glacier","1996-08-23",3656.44
"16082","NAVAJO","Glacier","1996-08-24",3628.018
"16083","NAVAJO","Glacier","1996-08-25",3723.934
"16084","NAVAJO","Glacier","1996-08-26",3715.208
"16085","NAVAJO","Glacier","1996-08-27",3453.379
"16086","NAVAJO","Glacier","1996-08-28",3105.957
"16087","NAVAJO","Glacier","1996-08-29",3240.276
"16088","NAVAJO","Glacier","1996-08-30",3097.774
"16089","NAVAJO","Glacier","1996-08-31",5284.625
"16090","NAVAJO","Glacier","1996-08-31",2943.822
"16091","NAVAJO","Glacier","1996-09-01",2798.354
"16092","NAVAJO","Glacier","1996-09-02",2105.06
"16093","NAVAJO","Glacier","1996-09-03",1451.069
"16094","NAVAJO","Glacier","1996-09-04",1325.216
"16095","NAVAJO","Glacier","1996-09-05",2332.863
"16096","NAVAJO","Glacier","1996-09-06",2671.135
"16097","NAVAJO","Glacier","1996-09-07",1804.937
"16098","NAVAJO","Glacier","1996-09-08",1038.789
"16099","NAVAJO","Glacier","1996-09-09",919.2898
"16100","NAVAJO","Glacier","1996-09-10",880.4603
"16101","NAVAJO","Glacier","1996-09-11",1122.149
"16102","NAVAJO","Glacier","1996-09-12",3541.536
"16103","NAVAJO","Glacier","1996-09-13",3076.281
"16104","NAVAJO","Glacier","1996-09-14",3408.441
"16105","NAVAJO","Glacier","1996-09-15",2308.94
"16106","NAVAJO","Glacier","1996-09-16",1903.03
"16107","NAVAJO","Glacier","1996-09-17",1014
"16108","NAVAJO","Glacier","1996-09-18",785.85
"16109","NAVAJO","Glacier","1996-09-19",609.03375
"16110","NAVAJO","Glacier","1996-09-20",472.00115625
"16111","NAVAJO","Glacier","1996-09-21",365.80089609375
"16112","NAVAJO","Glacier","1996-09-22",283.495694472656
"16113","NAVAJO","Glacier","1996-09-23",219.709163216309
"16114","NAVAJO","Glacier","1996-09-24",170.274601492639
"16115","NAVAJO","Glacier","1996-09-25",131.962816156795
"16116","NAVAJO","Glacier","1996-09-26",102.271182521516
"16117","NAVAJO","Glacier","1996-09-27",79.2601664541752
"16118","NAVAJO","Glacier","1996-09-28",61.4266290019858
"16119","NAVAJO","Glacier","1996-09-29",47.605637476539
"16120","NAVAJO","Glacier","1996-09-30",36.8943690443177
"16121","NAVAJO","Glacier","1997-06-05",5184
"16122","NAVAJO","Glacier","1997-06-06",5061
"16123","NAVAJO","Glacier","1997-06-07",4938
"16124","NAVAJO","Glacier","1997-06-08",4815
"16125","NAVAJO","Glacier","1997-06-09",4692
"16126","NAVAJO","Glacier","1997-06-10",4569
"16127","NAVAJO","Glacier","1997-06-11",4446
"16128","NAVAJO","Glacier","1997-06-12",4320
"16129","NAVAJO","Glacier","1997-06-13",4752
"16130","NAVAJO","Glacier","1997-06-14",5184
"16131","NAVAJO","Glacier","1997-06-15",5616
"16132","NAVAJO","Glacier","1997-06-16",6048
"16133","NAVAJO","Glacier","1997-06-17",6480
"16134","NAVAJO","Glacier","1997-06-18",11880
"16135","NAVAJO","Glacier","1997-06-19",17280
"16136","NAVAJO","Glacier","1997-06-20",16450
"16137","NAVAJO","Glacier","1997-06-21",15620
"16138","NAVAJO","Glacier","1997-06-22",14790
"16139","NAVAJO","Glacier","1997-06-23",13960
"16140","NAVAJO","Glacier","1997-06-24",13127.58
"16141","NAVAJO","Glacier","1997-06-25",12224.94
"16142","NAVAJO","Glacier","1997-06-26",13039.78
"16143","NAVAJO","Glacier","1997-06-27",11282.95
"16144","NAVAJO","Glacier","1997-06-28",10661.15
"16145","NAVAJO","Glacier","1997-06-29",10331.46
"16146","NAVAJO","Glacier","1997-06-30",10340
"16147","NAVAJO","Glacier","1997-07-01",7449.764
"16148","NAVAJO","Glacier","1997-07-02",7689.665
"16149","NAVAJO","Glacier","1997-07-03",6854.795
"16150","NAVAJO","Glacier","1997-07-04",7286.218
"16151","NAVAJO","Glacier","1997-07-05",7560.797
"16152","NAVAJO","Glacier","1997-07-06",7665.002
"16153","NAVAJO","Glacier","1997-07-07",7855.694
"16154","NAVAJO","Glacier","1997-07-08",7643.433
"16155","NAVAJO","Glacier","1997-07-09",7295.339
"16156","NAVAJO","Glacier","1997-07-10",6982.832
"16157","NAVAJO","Glacier","1997-07-11",6045.349
"16158","NAVAJO","Glacier","1997-07-12",6083.734
"16159","NAVAJO","Glacier","1997-07-13",5860.11
"16160","NAVAJO","Glacier","1997-07-14",6125.233
"16161","NAVAJO","Glacier","1997-07-15",6425.511
"16162","NAVAJO","Glacier","1997-07-16",6483.283
"16163","NAVAJO","Glacier","1997-07-17",6519.746
"16164","NAVAJO","Glacier","1997-07-18",6160.801
"16165","NAVAJO","Glacier","1997-07-19",7651.958
"16166","NAVAJO","Glacier","1997-07-20",6765.411
"16167","NAVAJO","Glacier","1997-07-21",6502.659
"16168","NAVAJO","Glacier","1997-07-22",6277.44
"16169","NAVAJO","Glacier","1997-07-23",7859.811
"16170","NAVAJO","Glacier","1997-07-24",7247.561
"16171","NAVAJO","Glacier","1997-07-25",6363.602
"16172","NAVAJO","Glacier","1997-07-26",5792.313
"16173","NAVAJO","Glacier","1997-07-27",5753.785
"16174","NAVAJO","Glacier","1997-07-28",5702.536
"16175","NAVAJO","Glacier","1997-07-29",6150.958
"16176","NAVAJO","Glacier","1997-07-30",8324.404
"16177","NAVAJO","Glacier","1997-08-01",6738.308
"16178","NAVAJO","Glacier","1997-08-02",6231.971
"16179","NAVAJO","Glacier","1997-08-03",5897.438
"16180","NAVAJO","Glacier","1997-08-04",5888.143
"16181","NAVAJO","Glacier","1997-08-05",5978.001
"16182","NAVAJO","Glacier","1997-08-06",5913.364
"16183","NAVAJO","Glacier","1997-08-07",4896.671
"16184","NAVAJO","Glacier","1997-08-08",4743.005
"16185","NAVAJO","Glacier","1997-08-09",6414.662
"16186","NAVAJO","Glacier","1997-08-10",7490.588
"16187","NAVAJO","Glacier","1997-08-11",6672.059
"16188","NAVAJO","Glacier","1997-08-12",5614.253
"16189","NAVAJO","Glacier","1997-08-13",4805.643
"16190","NAVAJO","Glacier","1997-08-14",4362.325
"16191","NAVAJO","Glacier","1997-08-15",4355.999
"16192","NAVAJO","Glacier","1997-08-16",4509.734
"16193","NAVAJO","Glacier","1997-08-17",4426.523
"16194","NAVAJO","Glacier","1997-08-18",4257.798
"16195","NAVAJO","Glacier","1997-08-19",3900.082
"16196","NAVAJO","Glacier","1997-08-20",3735.051
"16197","NAVAJO","Glacier","1997-08-21",3682.754
"16198","NAVAJO","Glacier","1997-08-22",3684.202
"16199","NAVAJO","Glacier","1997-08-23",3777.484
"16200","NAVAJO","Glacier","1997-08-24",3909.625
"16201","NAVAJO","Glacier","1997-08-25",3871.656
"16202","NAVAJO","Glacier","1997-08-26",3980.719
"16203","NAVAJO","Glacier","1997-08-27",4713.006
"16204","NAVAJO","Glacier","1997-08-28",5040
"16205","NAVAJO","Glacier","1997-08-29",4888.8
"16206","NAVAJO","Glacier","1997-08-30",4742.136
"16207","NAVAJO","Glacier","1997-08-31",7951.125
"16208","NAVAJO","Glacier","1997-08-31",4599.87192
"16209","NAVAJO","Glacier","1997-09-01",4461.8757624
"16210","NAVAJO","Glacier","1997-09-02",4328.019489528
"16211","NAVAJO","Glacier","1997-09-03",4198.17890484216
"16212","NAVAJO","Glacier","1997-09-04",4375
"16213","NAVAJO","Glacier","1997-09-05",4018.875
"16214","NAVAJO","Glacier","1997-09-06",3691.738575
"16215","NAVAJO","Glacier","1997-09-07",3391.231054995
"16216","NAVAJO","Glacier","1997-09-08",3115.18484711841
"16217","NAVAJO","Glacier","1997-09-09",2861.60880056297
"16218","NAVAJO","Glacier","1997-09-10",2628.67384419714
"16219","NAVAJO","Glacier","1997-09-11",2415
"16220","NAVAJO","Glacier","1997-09-12",2057.8215
"16221","NAVAJO","Glacier","1997-09-13",1753.46970015
"16222","NAVAJO","Glacier","1997-09-14",1494.13153149781
"16223","NAVAJO","Glacier","1997-09-15",1273.14947798929
"16224","NAVAJO","Glacier","1997-09-16",1084.85067019467
"16225","NAVAJO","Glacier","1997-09-17",924.40125607288
"16226","NAVAJO","Glacier","1997-09-18",788
"16227","NAVAJO","Glacier","1997-09-19",802.285714285714
"16228","NAVAJO","Glacier","1997-09-20",816.571428571429
"16229","NAVAJO","Glacier","1997-09-21",830.857142857143
"16230","NAVAJO","Glacier","1997-09-22",845.142857142857
"16231","NAVAJO","Glacier","1997-09-23",859.428571428572
"16232","NAVAJO","Glacier","1997-09-24",873.714285714286
"16233","NAVAJO","Glacier","1997-09-25",887.5
"16234","NAVAJO","Glacier","1997-09-26",738.4
"16235","NAVAJO","Glacier","1997-09-27",614.3488
"16236","NAVAJO","Glacier","1997-09-28",511.1382016
"16237","NAVAJO","Glacier","1997-09-29",425.2669837312
"16238","NAVAJO","Glacier","1997-09-30",353.822130464358
"16239","NAVAJO","Glacier","1997-10-01",294.380012546346
"16240","NAVAJO","Glacier","1997-10-02",245
"16241","NAVAJO","Glacier","1997-10-03",203.84
"16242","NAVAJO","Glacier","1997-10-04",169.59488
"16243","NAVAJO","Glacier","1997-10-05",141.10294016
"16244","NAVAJO","Glacier","1997-10-06",117.39764621312
"16245","NAVAJO","Glacier","1997-10-07",97.6748416493158
"16246","NAVAJO","Glacier","1997-10-08",81.2654682522307
"16247","NAVAJO","Glacier","1997-10-09",67.612869585856
"16248","NAVAJO","Glacier","1997-10-10",56.2539074954322
"16249","NAVAJO","Glacier","1998-05-28",5200
"16250","NAVAJO","Glacier","1998-05-29",5321.42857142857
"16251","NAVAJO","Glacier","1998-05-30",5442.85714285714
"16252","NAVAJO","Glacier","1998-05-31",5564.28571428571
"16253","NAVAJO","Glacier","1998-06-01",5685.71428571429
"16254","NAVAJO","Glacier","1998-06-02",5807.14285714286
"16255","NAVAJO","Glacier","1998-06-03",5928.57142857143
"16256","NAVAJO","Glacier","1998-06-04",6050
"16257","NAVAJO","Glacier","1998-06-05",5180
"16258","NAVAJO","Glacier","1998-06-06",4310
"16259","NAVAJO","Glacier","1998-06-07",3440
"16260","NAVAJO","Glacier","1998-06-08",2570
"16261","NAVAJO","Glacier","1998-06-09",1700
"16262","NAVAJO","Glacier","1998-06-10",1700
"16263","NAVAJO","Glacier","1998-06-11",1700
"16264","NAVAJO","Glacier","1998-06-12",2059.5
"16265","NAVAJO","Glacier","1998-06-13",2419
"16266","NAVAJO","Glacier","1998-06-14",2778.5
"16267","NAVAJO","Glacier","1998-06-15",3138
"16268","NAVAJO","Glacier","1998-06-16",3497.5
"16269","NAVAJO","Glacier","1998-06-17",3857
"16270","NAVAJO","Glacier","1998-06-18",4216.5
"16271","NAVAJO","Glacier","1998-06-19",4576
"16272","NAVAJO","Glacier","1998-06-20",4935.5
"16273","NAVAJO","Glacier","1998-06-21",5295
"16274","NAVAJO","Glacier","1998-06-22",5654.5
"16275","NAVAJO","Glacier","1998-06-23",6014.185
"16276","NAVAJO","Glacier","1998-06-24",5404.487
"16277","NAVAJO","Glacier","1998-06-25",9042.933
"16278","NAVAJO","Glacier","1998-06-26",12647.89
"16279","NAVAJO","Glacier","1998-06-27",13283.21
"16280","NAVAJO","Glacier","1998-06-28",13694.43
"16281","NAVAJO","Glacier","1998-06-29",13361.88
"16282","NAVAJO","Glacier","1998-06-30",11446.21
"16283","NAVAJO","Glacier","1998-07-01",9430.02
"16284","NAVAJO","Glacier","1998-07-02",9691.986
"16285","NAVAJO","Glacier","1998-07-03",8257.341
"16286","NAVAJO","Glacier","1998-07-04",8131.023
"16287","NAVAJO","Glacier","1998-07-05",7907.662
"16288","NAVAJO","Glacier","1998-07-06",7703.704
"16289","NAVAJO","Glacier","1998-07-07",7767.49
"16290","NAVAJO","Glacier","1998-07-08",7110.517
"16291","NAVAJO","Glacier","1998-07-09",10037.63
"16292","NAVAJO","Glacier","1998-07-10",14357.68
"16293","NAVAJO","Glacier","1998-07-11",10533.62
"16294","NAVAJO","Glacier","1998-07-12",8946.666
"16295","NAVAJO","Glacier","1998-07-13",7575.972
"16296","NAVAJO","Glacier","1998-07-14",6498.127
"16297","NAVAJO","Glacier","1998-07-15",6007.237
"16298","NAVAJO","Glacier","1998-07-16",5965.684
"16299","NAVAJO","Glacier","1998-07-17",6202.943
"16300","NAVAJO","Glacier","1998-07-18",6448.521
"16301","NAVAJO","Glacier","1998-07-19",6635.442
"16302","NAVAJO","Glacier","1998-07-20",6762.207
"16303","NAVAJO","Glacier","1998-07-21",6025.662
"16304","NAVAJO","Glacier","1998-07-22",6044.484
"16305","NAVAJO","Glacier","1998-07-23",6084.521
"16306","NAVAJO","Glacier","1998-07-24",7255.452
"16307","NAVAJO","Glacier","1998-07-25",10810.91
"16308","NAVAJO","Glacier","1998-07-26",10401.56
"16309","NAVAJO","Glacier","1998-07-27",9177.044
"16310","NAVAJO","Glacier","1998-07-28",7497.641
"16311","NAVAJO","Glacier","1998-07-29",7770.944
"16312","NAVAJO","Glacier","1998-07-30",6911.888
"16313","NAVAJO","Glacier","1998-08-01",5571.808
"16314","NAVAJO","Glacier","1998-08-02",5097.266
"16315","NAVAJO","Glacier","1998-08-03",4895.397
"16316","NAVAJO","Glacier","1998-08-04",8409.577
"16317","NAVAJO","Glacier","1998-08-05",7223.336
"16318","NAVAJO","Glacier","1998-08-06",5569.703
"16319","NAVAJO","Glacier","1998-08-07",4814.845
"16320","NAVAJO","Glacier","1998-08-08",4530.753
"16321","NAVAJO","Glacier","1998-08-09",4449.928
"16322","NAVAJO","Glacier","1998-08-10",8052.163
"16323","NAVAJO","Glacier","1998-08-11",5886.354
"16324","NAVAJO","Glacier","1998-08-12",5001.147
"16325","NAVAJO","Glacier","1998-08-13",4402.914
"16326","NAVAJO","Glacier","1998-08-14",4194.299
"16327","NAVAJO","Glacier","1998-08-15",4409.348
"16328","NAVAJO","Glacier","1998-08-16",4435.63
"16329","NAVAJO","Glacier","1998-08-17",4548.117
"16330","NAVAJO","Glacier","1998-08-18",4829.591
"16331","NAVAJO","Glacier","1998-08-19",4573.401
"16332","NAVAJO","Glacier","1998-08-20",4651.91
"16333","NAVAJO","Glacier","1998-08-21",5412.3
"16334","NAVAJO","Glacier","1998-08-22",6340.81
"16335","NAVAJO","Glacier","1998-08-23",5962.407
"16336","NAVAJO","Glacier","1998-08-24",5865.155
"16337","NAVAJO","Glacier","1998-08-25",4393.146
"16338","NAVAJO","Glacier","1998-08-26",5108.355
"16339","NAVAJO","Glacier","1998-08-27",4821.03
"16340","NAVAJO","Glacier","1998-08-28",4057.875
"16341","NAVAJO","Glacier","1998-08-29",3936.997
"16342","NAVAJO","Glacier","1998-08-30",4079.232
"16343","NAVAJO","Glacier","1998-08-31",6032.882
"16344","NAVAJO","Glacier","1998-08-31",3846.1
"16345","NAVAJO","Glacier","1998-09-01",3313.913
"16346","NAVAJO","Glacier","1998-09-02",3477.551
"16347","NAVAJO","Glacier","1998-09-03",3627.045
"16348","NAVAJO","Glacier","1998-09-04",3903.97
"16349","NAVAJO","Glacier","1998-09-05",3952.49
"16350","NAVAJO","Glacier","1998-09-06",4174.443
"16351","NAVAJO","Glacier","1998-09-07",4336.228
"16352","NAVAJO","Glacier","1998-09-08",3964.833
"16353","NAVAJO","Glacier","1998-09-09",3966.981
"16354","NAVAJO","Glacier","1998-09-10",3367.521
"16355","NAVAJO","Glacier","1998-09-11",3944.568
"16356","NAVAJO","Glacier","1998-09-12",6230.959
"16357","NAVAJO","Glacier","1998-09-13",3924.141
"16358","NAVAJO","Glacier","1998-09-14",3258.12
"16359","NAVAJO","Glacier","1998-09-15",3865.541
"16360","NAVAJO","Glacier","1998-09-16",3459.406
"16361","NAVAJO","Glacier","1998-09-17",2870.286
"16362","NAVAJO","Glacier","1998-09-18",3026.379
"16363","NAVAJO","Glacier","1998-09-19",2265.38
"16364","NAVAJO","Glacier","1998-09-20",1214.275
"16365","NAVAJO","Glacier","1998-09-21",748.1475
"16366","NAVAJO","Glacier","1998-09-22",697.0855
"16367","NAVAJO","Glacier","1998-09-23",599.1065
"16368","NAVAJO","Glacier","1998-09-24",703.1724
"16369","NAVAJO","Glacier","1998-09-25",782.602
"16370","NAVAJO","Glacier","1998-09-26",526.1531
"16371","NAVAJO","Glacier","1998-09-27",498.7856
"16372","NAVAJO","Glacier","1998-09-28",476.3228
"16373","NAVAJO","Glacier","1998-09-29",505.9336
"16374","NAVAJO","Glacier","1998-09-30",508.8611
"16375","NAVAJO","Glacier","1998-10-01",423.3724352
"16376","NAVAJO","Glacier","1998-10-02",352.2458660864
"16377","NAVAJO","Glacier","1998-10-03",293.068560583885
"16378","NAVAJO","Glacier","1998-10-04",243.833042405792
"16379","NAVAJO","Glacier","1998-10-05",202.869091281619
"16380","NAVAJO","Glacier","1998-10-06",168.787083946307
"16381","NAVAJO","Glacier","1998-10-07",140.430853843327
"16382","NAVAJO","Glacier","1998-10-08",116.838470397648
"16383","NAVAJO","Glacier","1998-10-09",97.2096073708435
"16384","NAVAJO","Glacier","1998-10-10",80.8783933325418
"16385","NAVAJO","Glacier","1998-10-11",67.2908232526748
"16386","NAVAJO","Glacier","1999-06-01",1025.95128065395
"16387","NAVAJO","Glacier","1999-06-02",1108.34114441417
"16388","NAVAJO","Glacier","1999-06-03",1200.05013623978
"16389","NAVAJO","Glacier","1999-06-04",1268.27901907357
"16390","NAVAJO","Glacier","1999-06-05",1176.21253405995
"16391","NAVAJO","Glacier","1999-06-06",1009.25340599455
"16392","NAVAJO","Glacier","1999-06-07",1128.74332425068
"16393","NAVAJO","Glacier","1999-06-08",1363.30463215259
"16394","NAVAJO","Glacier","1999-06-09",5409.01907356948
"16395","NAVAJO","Glacier","1999-06-10",3456
"16396","NAVAJO","Glacier","1999-06-11",3270.85714285714
"16397","NAVAJO","Glacier","1999-06-12",3085.71428571429
"16398","NAVAJO","Glacier","1999-06-13",2900.57142857143
"16399","NAVAJO","Glacier","1999-06-14",2715.42857142857
"16400","NAVAJO","Glacier","1999-06-15",2530.28571428571
"16401","NAVAJO","Glacier","1999-06-16",2345.14285714286
"16402","NAVAJO","Glacier","1999-06-17",2160
"16403","NAVAJO","Glacier","1999-06-18",3314.05714285714
"16404","NAVAJO","Glacier","1999-06-19",4468.11428571429
"16405","NAVAJO","Glacier","1999-06-20",5622.17142857143
"16406","NAVAJO","Glacier","1999-06-21",6776.22857142857
"16407","NAVAJO","Glacier","1999-06-22",7930.28571428571
"16408","NAVAJO","Glacier","1999-06-23",9084.34285714286
"16409","NAVAJO","Glacier","1999-06-24",10238.4
"16410","NAVAJO","Glacier","1999-06-25",10021.1657142857
"16411","NAVAJO","Glacier","1999-06-26",9803.93142857143
"16412","NAVAJO","Glacier","1999-06-27",9586.69714285715
"16413","NAVAJO","Glacier","1999-06-28",9369.46285714286
"16414","NAVAJO","Glacier","1999-06-29",9152.22857142858
"16415","NAVAJO","Glacier","1999-06-30",8934.99428571429
"16416","NAVAJO","Glacier","1999-07-01",8717.76
"16417","NAVAJO","Glacier","1999-07-02",8517.10457142857
"16418","NAVAJO","Glacier","1999-07-03",8316.44914285714
"16419","NAVAJO","Glacier","1999-07-04",8115.79371428572
"16420","NAVAJO","Glacier","1999-07-05",7915.13828571429
"16421","NAVAJO","Glacier","1999-07-06",7714.48285714286
"16422","NAVAJO","Glacier","1999-07-07",7513.82742857143
"16423","NAVAJO","Glacier","1999-07-08",7313.172
"16424","NAVAJO","Glacier","1999-07-09",7895.375
"16425","NAVAJO","Glacier","1999-07-10",7477.911
"16426","NAVAJO","Glacier","1999-07-11",5680.591
"16427","NAVAJO","Glacier","1999-07-12",5941.987
"16428","NAVAJO","Glacier","1999-07-13",6475.311
"16429","NAVAJO","Glacier","1999-07-14",7855.659
"16430","NAVAJO","Glacier","1999-07-15",7387.93
"16431","NAVAJO","Glacier","1999-07-16",6394.767
"16432","NAVAJO","Glacier","1999-07-17",6262.765
"16433","NAVAJO","Glacier","1999-07-18",4604.793
"16434","NAVAJO","Glacier","1999-07-19",8974.29
"16435","NAVAJO","Glacier","1999-07-20",7672.325
"16436","NAVAJO","Glacier","1999-07-21",5840.128
"16437","NAVAJO","Glacier","1999-07-22",6244.945
"16438","NAVAJO","Glacier","1999-07-23",6011.399
"16439","NAVAJO","Glacier","1999-07-24",12993.83
"16440","NAVAJO","Glacier","1999-07-25",8867.22
"16441","NAVAJO","Glacier","1999-07-26",5875.763
"16442","NAVAJO","Glacier","1999-07-27",6337.386
"16443","NAVAJO","Glacier","1999-07-28",8848.873
"16444","NAVAJO","Glacier","1999-07-29",7727.291
"16445","NAVAJO","Glacier","1999-07-30",6878.408
"16446","NAVAJO","Glacier","1999-08-01",6399.862
"16447","NAVAJO","Glacier","1999-08-02",6232.256
"16448","NAVAJO","Glacier","1999-08-03",4908.393
"16449","NAVAJO","Glacier","1999-08-04",9702.41
"16450","NAVAJO","Glacier","1999-08-05",8487.902
"16451","NAVAJO","Glacier","1999-08-06",6371.146
"16452","NAVAJO","Glacier","1999-08-07",6296.017
